id	cate1_id	cate2_id	cate3_id
d3bf9e46cd70decd20c4d1786e3939c3	3	361	2179
eac06c79334ee460031a70fa9a687164	1230	1	54
9e506cc48131dff26a1e5f9898ac571a	1230	1	68
005afa4e47d1b855e7d8cd4192f4859a	591	593	610
3be913ac080dcae0e27e8ea48595d5bb	6	304	304
310e6474edf4b74cede7e007c3a026fd	591	603	704
f0becd94fb07fb1546e03e6327645ebd	5	37	167
42ce561f4bf3b6b8d712ddbfdc873431	3	760	385
d35ad0f897940d38421c75dba8b5cacc	2319	154	154
69fa2396d59489a79a017fccb41c1b4a	3	22	95
465b9921a66771a313aa6ba804071d45	5	34	149
ebafd48830ebe86ac84b01725608d820	449	452	485
7f0fb77207ae07683e3c54d8e47280a6	571	2172	2173
a20de1cc03058f11d9293bd876add38d	1472	1476	506
8982fbeeaa0eaabf5098ffa5cdc1efb5	591	602	680
f0c09664bbad19e799885c60615270cd	571	2156	572
073cb4d83fc9ca602f5e3bab7b0de5e9	5	1766	159
c7bf83c4b7f8a0de7dfcd73f74e6629e	562	568	568
aa66cb68cd026f92b1fd23f8f0513bdd	3	24	97
ebb70c639109e6f40faf0d6ab36e9311	5	1945	214
e6572e200cb9f848d4b7ec3c18798ddb	3	760	385
0be55b7988932cc96f33e4ff9841296b	5	37	215
e60c60c52be844e8612ed871232b160b	1230	1	72
b953d9b0bbd02e9fb39ccbecb902914b	5	1765	284
eda45ae3bc45e12282dac8675b8c9207	1472	1476	1479
373b859fb5014684f235f6f9bf6e7962	449	480	480
a7f6e4fce049fd538ec06a02c7cbfdc9	1230	1	50
d8ba720bdf0b29d696e6dddf67d93797	449	453	489
8dcc2be17c183de57be90ca230756109	571	760	573
24e9046eaad848e7d4e447dd845ca30e	1454	460	508
4ae9f905c4bd524d0a2b840a5dd32265	5	38	173
520a23e28dc25af3782d3c6731dfe492	1230	4	131
440c54b1b8a08ca7547e0471d3b600d9	1552	1553	1589
a6663683b2bce19ae321704b98d582ee	393	524	552
f265be7525cc60c7a253fbe4b9e03efc	449	474	474
f6799ac96ce9245e7998a0513ac4823a	5	34	149
d6faa4ea884ee23fd2848f19a0604a32	591	602	671
fe0baa1d8b3b3a92b46f336b312a0223	449	471	471
8b26ca520423cbc3cb9ac5ff5bcfe072	1648	530	530
50609f324dfa6d96e300d636e190bb28	1230	1	60
e354d33cd853d1c3a26f75324baf98a3	449	479	479
64448e24fa087774a3ffca87b985faee	1472	498	498
323d0f57c704e2ac18ba4e282c644e54	571	2166	2166
c4bd766ad83f81a8364c7c2727236eca	5	34	269
f0f44b476a23e9d46439485a131bbcc2	1472	1476	506
91ffbd076efa2b58335f7494a2e88bc7	6	184	184
6a65bc56618838e38138f05d620820d6	449	457	457
ffc913e07726265266db341abddbe239	5	1945	214
64896296252602ebe38c261fba38cdcc	3	23	426
792eb180f899f27d55d79785d18ace71	1552	1553	1589
14961eeae734f8c56d9c5d1c898aa13f	562	567	567
c799a92a7533a8cda4fc38020d7f081f	1230	4	140
fd2d178980fd636b07745efccd341ff1	7	268	268
3df689e98f98a1337c05bf398bd6de13	591	593	610
7a5eb2db6a20d604f499a6cf7ee6fc4c	5	1945	214
97e2d10981cdf22634ee811eee2aaca0	2319	154	154
eec3c62497e3053a6208fdba6c970fab	3	22	94
1961432de34dcac3ba5510b7985e39da	2319	154	154
9f39d669a270c05eaa268a3fd757e4f0	3	361	384
e0f5f978684f62a318599edb62966bd0	1472	504	504
5fc1d63d80ae70625648b91ee9d14503	5	1765	284
5669d38917b3e98aa9ab102e4d8036f2	6	2435	1567
5a72de689b48904971d642810b6a951e	1552	1603	1606
468fed76870f1eab129f7c4aa9f4654c	3	590	431
b3a7fc23a1d93d468c6ef57ce1a4d3e9	3	600	93
73fd336ef64963221a5324b7799ad7e7	3	760	385
fdcc9cf78da32e05042d074311eb2d71	5	34	149
9c0f00b24ca9fb1a31f6b204da7515b6	562	563	563
6203c5de0cdea88873af662c7501bedc	393	960	1076
82978d63c401056f5acc16c6a094ac86	449	470	470
ecfe3c54fe6bc5e66b32f13c672e31cb	3	361	384
2ae7a39ccc4e89923b1db3f3b852466a	1472	1476	506
5b96ff93a4716959bf5418843c4bebad	3	2343	106
8cecc77f9e12b23795422825b8a76e68	449	457	457
a5049996b69762ef0bf1c017dab0c503	1472	504	504
ebbd04618580ad802aca41b0fc82b217	5	37	167
c57e8b3c6a53d1c4bbabc9831c71ae64	571	2156	573
87aa3b1ce6ef2a30f4bddeeef50d09ba	6	2435	261
a49571ba4bf0868741dcdbb17ccced05	1230	1	47
4d659e1ea0856f3d52e45bc2146e09cb	6	304	304
55037dbc3374d621766adbd76866337d	1648	530	530
dcd5433db783cd2da0ae1aab2dec4908	5	34	269
e060f4fb85f3bdaa4e4ff6d420d0c390	1472	1476	506
df44bc1ea84145b48045e6d3c5563825	1230	1920	234
b40b9ac425d9f092f6e9782214ec5cb3	1230	1	63
3a1ff54e700017375f985a6ba61ade46	1648	1650	543
f49b18a7fe02cffb1eab239741d6e61a	3	361	2179
be557842ed6b4723c16c6e91bcafeb4f	591	593	617
0f4c92b7cb33c2ab552cc43b30868a44	1648	530	530
65786fffbcb88d94d3da2bf94f33c3f3	591	593	615
a5ab6f71272bfb66937322a57268e291	5	1945	214
e7d1b465d22fe51b7361af518de2b8d1	1472	498	498
1f8ea4a4a4d5f718619a10bb4dced9a9	3	2343	106
5fd2296134abe3ad0c299de38633d898	449	468	468
58144efc84b96bacc25934f45b39eccf	328	2009	2015
588d386cd003b0eca4d3ece24e0cedd6	3	24	96
7ba9193b3fe126c25252a33dc14196c1	6	2435	261
79f8fdffac975f15bbede94b0ac90878	1472	1476	1477
3392db9c7a39767bb1a6c93735da4737	328	2009	2052
dd6817abe5d8aec2ad17b85b213b973a	449	452	482
39df1b91d5aa9339d1fd8142e7232f5a	5	1762	156
a80814669e1b75cebe296b526926b7a3	3	590	432
1703f376645d389ae2257880894e7c45	1472	1476	1479
e2786535f5991a87460fd7345dc5949a	3	22	94
de9fde4efeb8319a14bd3c0f7c7ec663	5	36	160
dd6c4a6609077b279ea1576665612697	1230	1	50
7db295dd042dbe2650c4aa4223aa8031	5	1945	151
81fbce54e4e200977acd77a70fa38d6a	5	1764	273
752611cbc47f2dd90840bb56c8a41556	1230	1	62
82191c3f8aa0f9c4b323fed592bf3ab3	6	304	304
ba36b7a20a9bc4889a9d2e98fe19a36e	2319	154	154
7b2a26ae21719b6bef94b79adfe2254e	1472	1476	506
dfa0f21dfd14ce71cbf96221b16a1170	3	760	385
48e0d488dbd155eb38c3ac0928a1b36c	1285	1521	1538
3ebd48c081e6c038c32df477e907ed93	1472	1476	1479
fb0326eca5ff30331d2eb1ea26881efb	3	361	2180
c72e01ed0172dbddab2409044318f802	562	566	566
797ed02ef48cd846e0408173b91be086	2	19	78
9c5aadb0c20f662083b7a1ca4d9808cc	1648	538	538
fac072b5c8d050b6de720a962baf3a97	1648	530	530
3bbace2ddd0ca476781afbc83e52e57f	1648	530	530
3f37b00b9a8335ec5687809c7dd5f8ba	2	2122	18
bdcf04656a25cc11f771f638b7e63814	1472	1476	1479
3bc6fa8e46b9448f38f3bdf5af0673c9	449	2294	2294
4608b7b0ad8a5a8fbc2f667ca217b4d1	6	178	178
1a574d845cb460064622e08847da6aa8	3	2341	1365
dd73c25c9085c61475e3275c4edcb699	562	1559	1559
8f53d1654607cfb5c6d8eb972d47e158	393	960	1070
c754a5638038b30b38693fbeaee96101	1454	463	519
113904336dd74f3f55eb4e26d560dcc8	2	2122	2123
0acb7d162a96935243fb43d2c34dea3b	5	1766	159
d36e2b9808d2473dd2f5d9f54e48bb67	5	38	173
d427b9fcfde473e73009bae097122c14	1230	1	2359
ded799288c3654002006e52d42923537	1472	504	504
65b19723c8d27fe6b9702da615030a0b	591	603	704
ac99c5b3b18d8004113c6c9ed365b175	1472	1476	506
44f896cf40a19f89b458afc42b64fec9	1472	504	504
1363571106ef611e329bd6ed2971bcc1	5	1945	151
e77978e791a22956709df8fd27d683dc	3	760	385
375d1d401e307cbe315927f736b86c9d	6	2439	302
a1dd62f39c095c950964427c03a0d091	1552	1553	1554
1232533aea148847bc233d12c3e3da1d	5	37	214
362a011791569d71717bf7c2c6a11efb	1230	1	65
b974c7bb6a0977f8e69e6c2cef063ebb	3	22	94
6e104901688c59d855ff79ceac1bbaad	3	361	426
172513b4b839f1fe0f6b785f2ce4d44a	1472	1476	506
02d65e439a6705979561314db2c06646	1472	499	499
dcaadaab82b75f7b7e9529150c68f04f	1230	4	129
0d0aaf59607a21b6e9192ba8809eba2d	5	38	173
602f83f03c8c96a1bf04fd87cc3ef478	3	361	2180
2d53bf042e75c05b79b3511a36063bf6	1230	4	131
cbade92514e59151ba0d040281dae167	1230	4	125
bad1a6a38910a860bad8ad2e0dce1eae	591	593	616
3eb2285041d61c5a50dfd853218ff16d	591	593	617
cd353c5609bd441041a0be094eb0b838	591	602	682
d89470953709d7f1b5b352e2b7fe8bc3	3	361	2179
88f36b6b84c402118357df2362e1486e	449	481	481
8f25676307f2d8beb9d5d77d4632fe2c	591	603	704
2969f80d2c7ba2dfb29994ce0ad91629	571	2156	572
73017f7328df9aabfefc11740dbcebd7	1648	530	530
d6df16482d46b38470a46b3c2b776c8a	3	2341	2184
e980eaf65b50cbc7ac089c27fb2df82d	591	593	616
5548bf50717efc129433f6bc24f520a6	5	34	149
ef3d30744d973e65af1676ebce696bf8	1472	498	498
5f498c41647a786db3f78323756cd304	571	2156	572
46e4ecad83251d7c7e25f41142075c26	591	593	617
d10b487962386dfbd69dc80fa384b65b	3	2341	101
6ec7f16c43f0d46ab9d137a25be64af3	3	24	96
d4fca2aa06251292d64af480a5e114ba	571	2172	2173
50492e07d6a6e803c597d308eac511ce	1454	461	1686
39093ab108d8d0f7ac9c16fadc4b08e7	591	593	615
8e58ebbc02049067c699d32be0142e73	1472	504	504
01c4a741eee79087521b15a77a5de4f6	1230	1	49
37705ee48ec573eec64bf2e337ec017d	571	2156	573
71e7d2b51441aee936fa999710600a83	449	466	466
0d4aa508910c6e7e4513088cb7e58155	1230	1	56
2e0fc08c6335b1786129d41e11b5673b	562	2314	2314
5b987eb1c041d0401851df74f759b08b	1472	1476	506
9f78c8f9bdec819781f61b9e22d0804a	3	760	385
1954dff59db0220c73904facd8d9fa2b	3	1327	429
a4cf3d7c4b0e0632b9f0f7ef3455a964	591	605	713
a95a3865e93578b26b174b627c04fe53	5	1763	166
76eea9fbf264279920ebcb9d72454cd0	1472	499	499
5b92f605da909bda2c4710b1245c5d25	5	1325	158
5fb08a8de84c02f4c5ed087a377e023f	591	593	610
d03b967e69d6a61b889bbb03d15fa0ab	1552	1553	1589
14dfbe57bda69a6a0cd26affdf5ca9f5	2	13	13
b2eed0323c09ca4456a4978d66c6c21c	591	604	707
ba7e0506cc52de5cbb50d8ed8005a949	5	34	149
1df854937a544a96c846bc7ccdd40510	3	22	95
8644da53b5c7eee56328ccf94d17761f	1472	498	498
8fef3e3c99fcca723abf3e7b71939a0d	591	602	680
d5883b840ee54cd524ca1b6b9fdb3f5d	1230	1	52
a3a1a189bd5006877d7ee62d78ba43ef	571	2156	572
5375c206e644ab6ee4061aa731e0f497	3	361	425
f9232c1897176340169682bd40398cd8	591	602	682
bef9bc1c25a7c7c0dbf78eb7a02ef060	3	600	93
a73f775b850200443e31c4f6e7b1d50a	2	279	279
410a9c22b16c0d6cdd888727d7a82ccf	3	24	97
1d97389e0cd2c76f1cdef4e97bdb7532	2319	154	154
2188a2024493189cd8ba1c805b5dd84b	393	960	1113
69c3d67c939bd5c090cd7c6afe266f09	5	2000	164
1c55ec6d06776963ce4022862f292350	1472	504	504
d029cb85fb1fe1658d17f91f88187c1b	2319	154	154
347dde44704b8916f00c38538dd2f3a9	5	36	161
074d0f950d8580ca9f63ec0783066554	6	2435	1569
2168264bfe347cab07674aaabd5489b9	7	268	268
e43647c0e13de5375ce1ebd86ad302a9	591	593	617
accfa594f72194bcc873b886f707dd53	393	958	989
93e3de8a1f24c3f0274d84c685a46018	1472	498	498
7b952cb4f79a0f153b826bce060728db	3	361	2179
60470b9d6e7e853e08816f79e5c04708	591	593	615
3779c843d2b9afc4d9c11a860cc9b49a	1454	461	514
feb9f16938f743064cf16f374082fcb1	5	38	173
c15bb58077a76a321cd8790876a097a5	1552	1553	1590
c99d30c570469bcb176966c52f2cfe92	449	465	478
2065ef899cbb272950274ba5087d1262	5	37	273
1bee0a605f5bf10434b8b0ff60dee77f	3	361	425
989c2f7c2490cd06314760b978ebf5d2	1230	1231	252
8435af71ed71cefaa4eaea2ece6d55fa	3	760	385
1235e5a385ff2e60588830ceb71867aa	1648	1654	835
58f3bf9c346e413e09771d3e99ce0668	1472	1476	1477
7e73c7bf930b9c79d515510809be521b	1472	498	2299
41abd53e844e69b441f51a12330b0bf7	1230	1	75
a23774fa9288c93662202b6cbec5fac7	1648	540	540
609a95be2409d68e946bd1bc76252419	6	179	179
0dba813cc8035b70a75b95c082f7a61b	1230	1920	240
ddaf4df1bf475ada0ff39fdb389474d9	393	959	1015
0d4017ac38cc528b99cb1065bdb9b2ea	591	594	643
ac9468aaf3a90271ff5f5de2c2939d38	2	17	17
9c626519b61ebe35e74940f0a428beb1	393	608	741
5224fd96939eb44ed55c6182d0655c2c	1472	1476	1479
0ffc4a464d9f5d6bdbc412901432dba9	5	1763	166
10887928b5d0ce2f74539cbb503d814e	5	1945	415
fc9d5b0be58f6232fc50f5dc71fc3007	5	1945	214
b82f199e2bc1f66f187c550809f12498	571	2156	572
df32e6b6828cfdc74b273f7725d5e03c	1242	1769	1772
4604dd58d848fa1f62a9c19a48dd2a0e	5	38	173
10861c9ad2eddb88b0080d4f2fad7a65	1230	1231	69
634e62c1a522179aff50306ce5da7bee	3	30	306
43bfe83ff174826387e2407fdccf4553	3	23	423
9756ea69010efc583e77183f70fd1831	449	464	464
503fd483aeef46ef6cbbd72aa844259b	3	361	424
4e6743b791954853e2483082f30dc29e	1230	1	65
e5138e7c89e1c88142a13b6bb7607d60	571	2156	572
ac9d95c2fbd55765afd30b719ee7ab48	2	2122	2123
ad31fcdf2a7dfcf050bbea0e265588eb	6	186	186
2b2a66bead2915a65a94a02deb9628b2	3	361	384
28ed3684e34381f3e254331fd1af9dd5	449	474	474
867147bacd828a8deb6893893e136976	5	1945	214
07bf598240bbf0052a33ae511fe68833	591	602	682
cc9ffa53771aa20ac5ee7cf5ab68da37	5	37	165
4267312b332d379fa1e157162b8ce06b	571	2156	574
e1480142c9c43f2851fd937391594f42	393	524	786
5c4e9d2be484e5f16277ac893dab33da	1285	1521	1538
8e4bc8be383ef7d3246b340a4d2749ae	3	23	423
7c08bfd77613189431e45262bb5ea090	449	468	468
ae5fec5d6b92551bfba7e3538085d21f	1230	1	297
858b61a4aa6a70b98cd099152b461eea	1472	1476	506
7432b4b2bffa3df758ca96786d2af7b6	591	602	682
08be4eedc23b1cafaa52459419ed806c	5	38	173
e329d5adfc9d33a7467dd6cfaa725531	1230	4	127
45686f5753dd301db67728382d4a9f4a	591	593	616
021ef650a504f9d1178eb56c9eb05791	571	2166	2166
c3a9a64aeee21fefe5a30319c6b489fb	1472	498	498
5974d40b64ba3da7ed25ac9cca731fff	7	268	268
f578ef58b7ed83e691bc331fdc6e3351	1648	1650	543
c6b17ecc371c9bd4afb69cccdfa41698	5	1325	158
afc94c91ee408473e1d9d4c6270258a9	1472	1476	1479
a4eceb21bbf396074ce1360ec7454e85	3	590	431
d1ea01d72384f0992f7904befed7ae59	1230	4	129
9157686942735d0fab182d421617bfea	591	606	737
b7f63ad6b78a2bb49ee12c3a34ee2826	3	361	2180
4f2af6352a8492b6f9bf3408b25b7e3b	449	475	475
bd92007017b502113831a7ad6d96e986	1472	1476	506
6bb8fbba217c7972b1f3aa34eaa5a751	1648	1650	543
0c0b1365c45b1b29182919f27c2ff826	591	607	736
f0870fc32fa060f1350c7dde70fd7e14	1648	530	530
0f36c96775a2158035d713c328bf2ff1	1230	4	619
be3c0ce8302cb13fdfa94e0e6da0652b	5	36	161
1a60e004ec47649f9f85c74570970578	571	2156	572
72dd3a68ce95013be4f13200e31aecd6	591	607	736
01d6ea3f4ae22a26f461eab3799520a1	449	480	480
1b9bdfa70b74dc89c90d1e05d7e24e18	328	2009	2015
10d4bc10a5a1d084f7ca654792dbe0ce	1472	2300	2300
37583b78828e35e4368d1f2f2d5ccd7e	393	609	749
5297c5a1e340709452c05528d70a4321	1472	500	500
7db96e2cb608d7b9864992ee59ba53f6	393	524	550
00ff4c6a7d386c9e10528084c01710db	328	1132	1132
6cc97cd0605a9756a3618d01afb073fc	1472	504	504
d980c67e833fa534d63eafff3d895013	3	2341	89
79e442de9aba2898075b3ad8cbef8a86	571	2166	2166
26eab72aac108a14f5041d882d2af7a2	562	567	567
18adc90d29c1bae4357af87c6f0451ce	591	593	616
e42253b0571141c2b90128b96c574cdc	6	2439	181
7f258ea14fe71121bcd17fdf8cfa7b12	591	604	707
d4beb5259896b2943f3c4f0d27030985	393	960	1076
6c2a57cbed5cb49e781e79476e08a88b	3	361	427
3ab749bd56c6bc424f7fa7978f57d87b	3	23	1367
59eac53dd1d0e1df13272acc3dd979de	562	567	567
9a1d30f66c2969f02628bc0bf7182393	591	593	615
c5874f0e295aca06f4a71ef17836577f	1230	1	72
5fba143fa4826385d1b7415416d14888	3	24	441
6d3d993a48dc28c65db06475eb6798b0	6	304	304
4547ca91beac6efccb226fb4a366246c	1472	498	498
0e0a10a89780449c590cb9d21bb60d4b	1472	1476	506
13ee7bcc77592101a2aede4fb66beddd	2	279	279
6033a51b3401a51a30a4675a91a068ec	3	30	306
e94641367b48be45c43399399f9f5ef2	591	602	682
c419b7d8f95daef57b43ec02450cab47	1472	499	499
edadc13542c64a507e64a5ec027f8346	1472	1476	1480
aada337df514d5485758581dbee4f411	5	34	149
efd308c73b3523baa9d1bd06bdc1eae1	1472	1476	506
adc281fee3188539f7c340036ef50f18	6	2435	1566
ee3c8521be1bf2b42325457be3ccb5d3	1230	1	63
262b17610a60589d992c76de37541714	1230	1	60
38f0a0bf6e8ee73814f9abec76531eea	3	361	2179
c8f8f58a03b5ed88d9d90e7b2c7cffc1	6	2439	181
b2dcb6692839a27199372e7b29174f69	1454	463	519
ee8e87a7fd1c0ae8fa9b831cf77ecc66	1472	498	498
1e0cfd7a2f59d8183246d20552d84e77	591	593	611
89292ae62ed77cdadafaa19a6b56506d	6	2439	303
28575ea298df22ab7e8b62e77d5c6779	591	593	610
5e25617f63af08ab417821c8620e3689	5	37	258
eb21a8e39aa1432fad7a61db53c92efa	591	607	736
63ecb9cd908e1a0ab430d78633f9e0e4	1454	461	512
7ae61cb54be581fe573e0df78c04a398	5	38	173
d0eaaa2b002ba47c8aaf12bf3cc5ff49	7	268	268
00a39df247e2efc42ac7be45f3152741	571	2156	2166
3b771131ed507e1e996c7c136c906ceb	3	24	441
52ba52d61e84ecb50a1464c61569e718	1472	498	498
bfa2ab523b91402a5b095f091c153be5	5	38	1982
5634ff39bed1df8d25acbf7a417d9bd9	5	1945	151
f8f06af9ae7e81eac1b78cdd3abf149d	3	23	426
2b4d0f46cc392d33e9e79fd1dac8e251	3	23	1367
56bfd846b33b8b5c82744abe813b4540	591	604	707
08fd142ef733f2f71beadf1e1c5982cc	5	1945	152
1aad40eec2b71bec1090d133226088d4	5	1945	415
59c376ecde32549d1793931cbc3e96dd	1472	499	499
1cc09a868c32e00819ba9bb59ba1d0d8	3	760	385
795400bc26887e71d38f84aa5c3fe62c	1472	499	499
df41cc799199d0e7dc761afde21b3fcf	1648	1654	835
674410c47acad38d1c8e2a4cfb7dda78	5	34	149
1e47c6b1dd5d0d437c6680ff33a5248e	2	16	16
b506a1142817e97dcd8929960dba0ecc	591	607	736
8212c3b9f05fe5690153c51c1a3c4c3a	3	760	385
556acaf99e739cda9edda133e9ebe941	1472	498	498
abee1d8c04e7c1834dbed69637baebef	5	2000	164
e7cbed2e0087d00b793c243b9c6cbfbb	5	1945	214
7537dab8baae5eca44f58ecc25d79a0c	591	593	617
ae71c979393ba707e127787b6e4f60e0	3	361	424
5d672937421241d922b9e5a50210f99e	1454	460	2327
ef510a117ad3d77f19d871736fec91d4	3	760	385
5627074a50ee1dbb640085ef3ab8ba4d	5	34	149
5cd2ed75f3bfe177c548a5009eda7ad9	591	602	680
3fc1d549ca2a169eb0a849bbeb4baafa	562	567	567
32bb2ed4a25582c4ec348a99e5ea764b	5	37	165
761c026492d9d5792e8643f21f4f4f3c	1472	1473	505
5716375c76f37b95812cb78c97a13761	5	1945	152
95baf30c87205cecf1d194a677b742d6	393	609	749
3d6eb9b125fcaaf7f560502a7ef3a982	1230	1231	252
e5c9d3ec1648758e35642cc2dcecffbd	3	760	385
71f3447184ffeb32f8c5a9433c03e000	1472	499	499
b8e5b6912768ba4d0cb45b6abf828a2f	449	469	469
148f7e699660c8df5c16906f72d0e31f	5	1765	284
316bf738a3439918d9af49b659d2027f	1230	4	130
b97224d2b6306db79443ddd87f6d284c	1230	217	218
835d649b9f6fa3de7201625aa89437bf	1472	498	252
25cf204d04c4b0b4da08a2c35d9275ac	5	34	149
eff37e26044a69ea32595e787301d000	1648	540	540
a774b66e9c1618b43bc610882f66d14e	3	361	2179
fdcc158f4060245d73ec0c780d24fbfb	1454	461	512
26c0a98fb48532b30621fc35ea0d9557	449	466	466
806e8a3c1489c91c1d481b82dc25151f	591	593	613
a0dc8cf3282e1d46a2c91dd81d1f1f43	571	2166	2158
99d83b77367987dd3e116f158d23ad35	1472	499	499
992645d86a265655ee085cfc56e1889b	1472	1476	506
ed704fa5ca8a703810f12a5f41ac5a8e	571	2156	2166
4c8ad79f94f07c402e73ab65ada83762	1472	499	499
19a78e81be567aff77259d3a036e321d	571	2156	573
1bba7e02ca633a89a45b19522c422fc5	591	605	713
8644afc53d8ae7dcacc40a19b773090e	449	465	465
0651c6ff6fbc4469815406ee0871e876	1285	1539	1545
a5d35669c6dd047f83ff3825e1f34df1	571	2156	573
01bdbb135d40609917cf6e57a5c6c1a7	562	2314	2314
cd1c84937d05d9455eb7dfd044790223	3	361	423
7368a29d1d8fbd3283d44d447f5012da	5	1325	158
2dd7f9d6bd2c8faa4dba5741efde45df	5	1764	273
c3999efaad607eac5a36e0f163b494de	5	37	165
70ccefcb0a4eb4c786b185ef5b1412c1	1230	1	54
ddc5115a2ddea04a4edfd254056323af	1230	1	53
c8f846b9086720c833774a67086b979f	571	2172	2173
b860083a6dafbbfbedbc734e94914b1f	3	361	370
b6ad0f7f0c1f30375ec05aa25ce6ef32	3	23	92
df3724a41f7a3a212a061b0d8f10292f	3	23	92
4686990189f6a5d612641adda2942dab	591	607	737
b440d7cff03330f379435c3ab27d8c15	3	2341	101
dbaa40a0be56d38dd489e5b4205fd3bd	393	524	552
4e5f34a6606bd4c74a7bbdef61431500	3	361	2180
76689c7423143775c2a5381ba9939872	571	2156	2158
d185ec6d97c0ea8988416d779555a230	571	2156	573
b48c4d5ba5e0babb93298f5335647361	1454	463	519
8f1e696345a8dafef9a9b3260e57d9b7	571	2156	2158
f5d250d2177e57cacbb53b979e5e86b0	3	26	1387
87316debcbc1f9df65f2ddc80ed0e1a6	449	473	473
939e0eb98aa11247ad691307078525b0	1472	498	498
0ef52f8d7380b910b3ac7888a41a6cfa	1648	530	530
4921355608bcec97810c4dd4b4233057	1230	1	73
f8cb79bcc651d81e295a38eae21f73ac	5	37	167
cbf3e502d38de8ba0663194bd06ec688	591	602	682
13623d4c1108cb8696cdf516fe8e2569	1472	499	499
2ab536d2365466982630a145790305de	1552	1553	1554
9605e7f4c62b00ce1b8d14d75037d733	5	1945	214
e15c77338dff1d921a0a0a1922ebc611	3	361	422
759bdd72541568076f574dcfd9efd0f0	591	593	617
fb96cb464a4711578b1fbf03b98babad	591	607	736
5cffd977de2bcd03889e8d4d17ef4bdc	6	304	304
d8779a08177c8ff703dcedae08740f9b	1230	1945	125
0bba4c3c3e6881eb8975ec792a952523	3	2343	107
7e89ddb886df2e4e426e57d46ee449de	591	602	671
833281b1de6011871c323bfa3561bfa3	3	361	384
da02596392160164a43b92e4aded9006	591	606	723
b99d23609e35892f32488b2762c9881b	1230	1	66
ebb6ca896ea02cc3ea954c54728fe8ca	1230	1	56
e68ba49a01ca27ceeb67c5da0e5b5ff2	1648	526	526
59acaca0ed20b7a0917c43d795c0c860	1648	1650	543
b360f8457c5fa192f9548df78cceb94e	1230	4	131
f5a0764d82a0a03c1da493e360308216	3	760	387
a98999cdf5c63af0bec41dc216aa8a7a	3	23	1367
3b01ef000b70f6fbf87695d366730ae8	562	566	566
911bd72b6fac06b88640e5a5daabe318	571	2156	574
afb45089a1a54c8b624c604977217221	3	361	384
8370a1483ad2dcfc472e07d8ce71f61b	3	23	102
a3cc90df31b64bb206c503c7d2e87ea3	1472	499	499
49b442d29a3ea83c42e4e87314db31aa	393	524	550
b5b4b02db3924f8a38976c2d4c728ea0	1472	499	499
36e601c955426818fb96a36d1b3eb547	5	2000	164
124cd9c27129c6e4e406589e4b567661	6	178	178
af5c40654da137ee35804febb1294a0a	1454	460	508
be3b22a21fb99d04fe8fdce379a33d3b	1472	504	504
955be69371b18dc916c56c9c3013011b	3	23	92
a75bb9cfa7bebe60642df4d541cebeab	571	2156	572
d08aec0dc4b7b9fac04d8bc13fbd0ecc	3	590	431
42d3907556ad53eaa2504cfc9c518b1d	591	604	707
c33db921e021c2204702a48cdefb4ff8	571	2156	2158
aab5b6ce1592572d36c21225cd62fa30	3	23	92
c1122e626021ef7d394bea96f3ca410a	591	593	615
57b33ae6c0bf00c454900bea31d88893	5	37	167
3fc537bb771c8b8fdbddcbb19e6e127a	1230	1	59
88d3df09b205e64747f204580ee90ea5	1472	1476	1480
e70022b7316497ff80d88556ce68ebf9	571	2156	572
3eabe8d7870f34999abf5bf9fe248f01	3	760	385
0efc6b3402b165a7025c9c49286142bd	3	30	306
ec4976fe3d770d396994333a66d77239	5	38	173
bdd3305c9e9a27bc46829f81fd66be95	449	467	467
93bb2e9cc23be73dc3320eb50355b032	2	212	279
d3738a827967ffed38cfff4588da1a97	1230	1920	234
ce0d3630b4baed651e719784a4f3c491	571	2156	573
6f7c13624ab428306a7ab3fb23aeda2e	5	36	161
ccbbf302275d45e7bfd523d474627f19	1242	1769	1772
3ad0e0c02c2d1d9279085456ddca70cf	1230	1	73
9052758162f94d0a339f800f706aa97f	5	2000	164
993b5b9baf9939657ce99190aec00305	6	2435	261
b8b141e1aeb1df8d371721d6c870c18c	571	2156	572
695d475fb596abe10e52da30c91c9ec2	3	2343	106
37c391930609d95be1966ca616ef78bf	1648	526	526
d522e2f27f721c4fe05baf919f8784b2	449	457	457
e4050e7bee2944838e891d45470bb133	1472	498	498
633a2508fdcb674cf06423a857b6d91f	449	469	469
74ae099dd4b0c6e1eb5e1dab43a58d7a	449	464	464
4e5ce594e27db480f5b4d86243755f64	1648	530	530
e2fd2b08b60dd76ab7bd937a1cd9fb8d	3	760	385
c925b1a2a93425071cb6668f2810c00a	1454	461	512
16fd784140442853151fb36cde28819f	1472	499	499
3543ba958897e95ff21f0abeec104715	1230	4	130
717849d681610e3bf2c4bcde0159cecc	5	4	127
8b9e6fee13b0ff9478f2dd2d0c699b55	5	1766	159
d3337dae18a528c950a8c2986627585d	1648	526	526
37ed960dd19e9932319d636816acab88	1472	498	498
63aed7635deccb962845bc1fda0faa6d	3	361	2180
8e1dee67219aadba341914df2797ec25	591	593	619
c62c31994b1331ca0e0a016e40357cf4	5	1766	159
f23e835d542c0d0d7184d2e5a6b7dbdc	3	760	386
db132e96df058293de3c8114af1deeb7	591	603	704
0678e516c0b469ef6d97dcad85cbde76	571	2156	572
564796b09ddbea7ef450b25e2d605db5	591	593	617
